,lfc_NLSFlag,REFSEQ_new,REFSEQ,ISO
679,-0.784793107667026,NP_056513,NP_056513.2,NM_015698.6
680,-1.15802530247394,NP_056517,NP_056517.1,NM_015702.3
681,-0.649689600800997,NP_056518,NP_056518.2,NM_015703.5
682,-0.87341904594929,NP_056541,NP_056541.2,NM_015726.4
683,-0.913110117442246,NP_056988,NP_056988.3,NM_015904.4
684,-1.0925819861681,NP_056991,NP_056991.2,NM_015907.3
685,-1.2390889065138,NP_056997,NP_056997.1,NM_015913.4
686,-0.930412416520817,NP_057016,NP_057016.1,NM_015932.6
687,-0.962513460444588,NP_057017,NP_057017.1,NM_015933.6
688,-0.652170121277876,NP_057018,NP_057018.1,NM_015934.5
689,-0.892563758195429,NP_057053,NP_057053.1,NM_015969.3
690,-1.04669960859379,NP_057055,NP_057055.2,NM_015971.4
691,-1.20138285733451,NP_057057,NP_057057.2,NM_015973.5
692,-1.08487377288059,NP_057059,NP_057059.2,NM_015975.5
693,-1.00394965108776,NP_057085,NP_057085.2,NM_016001.3
694,-0.877653840507239,NP_057108,NP_057108.2,NM_016024.4
695,-0.723967172118527,NP_057122,NP_057122.2,NM_016038.4
696,-0.968074669684507,NP_057123,NP_057123.1,NM_016039.3
697,-1.43802048256214,NP_057132,NP_057132.2,NM_016048.2
698,-1.05659162910937,NP_057143,NP_057143.1,NM_016059.5
699,-0.812132564769762,NP_057151,NP_057151.1,NM_016067.4
700,-0.619070870370377,NP_057152,NP_057152.2,NM_016068.3
701,-0.933764916033071,NP_057154,NP_057154.2,NM_016070.4
702,-0.778417398460834,NP_057178,NP_057178.2,NM_016094.4
703,-0.857357099650279,NP_057179,NP_057179.1,NM_016095.3
704,-0.785110866329462,NP_057181,NP_057181.1,NM_016097.5
705,-0.699780394678505,NP_057191,NP_057191.2,NM_016107.5
706,-0.84476395037038,NP_057223,NP_057223.1,NM_016139.4
707,-0.828042859408551,NP_057229,NP_057229.1,NM_016145.4
708,-1.07232566463433,NP_057251,NP_057251.2,NM_016167.5
709,-0.889763794939666,NP_057284,NP_057284.1,NM_016200.5
710,-2.01088791771206,NP_057340,NP_057340.2,NM_016256.4
711,-1.11696514528292,NP_057359,NP_057359.2,NM_016275.5
712,-0.821099721339157,NP_057395,NP_057395.1,NM_016311.5
713,-0.821099721339157,NP_057395,NP_057395.1-2,NM_016311.5-2
714,-0.764322236528965,NP_057417,NP_057417.3,NM_016333.4
715,-0.756901921539789,NP_057444,NP_057444.2,NM_016360.4
716,-1.05336968092191,NP_057501,NP_057501.2,NM_016417.3
717,-0.969533876967929,NP_057550,NP_057550.3,NM_016466.6
718,-0.783304005729179,NP_057575,NP_057575.2,NM_016491.4
719,-0.962151108371224,NP_057581,NP_057581.2,NM_016497.4
720,-1.01065455176375,NP_057584,NP_057584.2,NM_016500.5
721,-1.19605492208502,NP_057588,NP_057588.1,NM_016504.3
722,-0.788946137939429,NP_057594,NP_057594.5,NM_016510.7
723,-0.907682339042506,NP_057604,NP_057604.1,NM_016520.3
